time,Open,High,Low,Close,Volume
2026-05-05 06:00:00,4539.04,4542.73,4532.34,4534.56,9418
2026-05-05 07:00:00,4534.56,4536.61,4527.99,4533.7,10107
2026-05-05 08:00:00,4533.72,4551.76,4531.46,4545.66,15074
2026-05-05 09:00:00,4545.68,4552.01,4533.7,4548.09,15884
2026-05-05 10:00:00,4548.09,4558.31,4543.32,4545.52,16975
2026-05-05 11:00:00,4545.52,4559.69,4545.45,4558.54,16925
2026-05-05 12:00:00,4558.54,4560.45,4551.02,4556.27,14340
2026-05-05 13:00:00,4556.25,4556.9,4540.22,4543.75,14270
2026-05-05 14:00:00,4543.76,4564.96,4539.82,4562.8,17974
2026-05-05 15:00:00,4562.81,4574.62,4554.17,4564.55,20661
2026-05-05 16:00:00,4564.51,4585.12,4564.28,4579.42,22777
2026-05-05 17:00:00,4579.42,4586.78,4565.88,4582.39,25513
2026-05-05 18:00:00,4582.39,4583.9,4568.32,4568.51,19876
2026-05-05 19:00:00,4568.51,4569.02,4553.67,4561.18,17854
2026-05-05 20:00:00,4561.19,4562.74,4553.16,4559.81,15208
2026-05-05 21:00:00,4559.81,4565.76,4557.66,4561.06,12437
2026-05-05 22:00:00,4561.06,4561.55,4551.59,4554.74,11659
